Alpha, Beta, Density, Flux
0.9,0.9,0.236895,0.08476
0.9,0.9,0.2764375,0.09047
0.9,0.95,0.22911,0.0875775
0.9,0.95,0.2169875,0.08112
0.9,0.95,0.23086,0.085225
0.9,0.95,0.220625,0.083775
0.9,0.95,0.2295025,0.0853825
0.9,0.95,0.2365375,0.088645
0.9,0.95,0.224875,0.084105
0.9,0.95,0.2455575,0.0955125
0.9,0.95,0.237035,0.08401
0.9,0.95,0.2799175,0.0880225
0.95,0,0.828945,0.0232425
0.95,0,0.813505,0.0231025
0.95,0,0.825735,0.0232275
0.95,0,0.8221975,0.0231875
0.95,0,0.7923825,0.0233325
0.95,0,0.8399725,0.0233675
0.95,0,0.83521,0.0231775
0.95,0,0.8301825,0.02324
0.95,0,0.8258925,0.023355
0.95,0,0.8267775,0.0233725
0.95,0.05,0.593745,0.0398275
0.95,0.05,0.585645,0.0404825
0.95,0.05,0.6329375,0.03606
0.95,0.05,0.6193025,0.0378875
0.95,0.05,0.620415,0.036415
0.95,0.05,0.6203925,0.037825
0.95,0.05,0.61544,0.0399775
0.95,0.05,0.6420725,0.036655
0.95,0.05,0.612145,0.0387825
0.95,0.05,0.61306,0.037585
0.95,0.1,0.454445,0.0523875
0.95,0.1,0.451875,0.049305
0.95,0.1,0.3984925,0.053725
0.95,0.1,0.454145,0.0510025
0.95,0.1,0.42062,0.0544775
0.95,0.1,0.4859,0.052445
0.95,0.1,0.507115,0.0482425
0.95,0.1,0.438185,0.0584825
0.95,0.1,0.406245,0.05044
0.95,0.1,0.449115,0.05035
0.95,0.15,0.3208675,0.0605675
0.95,0.15,0.3462575,0.0616675
0.95,0.15,0.367315,0.0716425
0.95,0.15,0.3499275,0.0514025
0.95,0.15,0.3150775,0.0664925
0.95,0.15,0.36915,0.05628
0.95,0.15,0.367255,0.059275
0.95,0.15,0.3569325,0.0524225
0.95,0.15,0.366585,0.067885
0.95,0.15,0.3902225,0.0642825
0.95,0.2,0.26683,0.0893575
0.95,0.2,0.2722175,0.0818
0.95,0.2,0.2698425,0.087975
0.95,0.2,0.2600975,0.0856525
0.95,0.2,0.25507,0.0874475
0.95,0.2,0.2885325,0.0856525
0.95,0.2,0.2314975,0.0865575
0.95,0.2,0.268765,0.0880075
0.95,0.2,0.31988,0.0865575
0.95,0.2,0.2533725,0.08394
0.95,0.25,0.225385,0.08531
0.95,0.25,0.24376,0.0829225
0.95,0.25,0.2913375,0.093745
0.95,0.25,0.2382775,0.0878775
0.95,0.25,0.23982,0.0821075
0.95,0.25,0.2360275,0.0847725
0.95,0.25,0.256395,0.088835
0.95,0.25,0.237735,0.0853375
0.95,0.25,0.262275,0.09121
0.95,0.25,0.24433,0.0829725
0.95,0.3,0.2450575,0.0864975
0.95,0.3,0.250255,0.089135
0.95,0.3,0.2378725,0.087405
0.95,0.3,0.2585875,0.0920025
0.95,0.3,0.30661,0.08958
0.95,0.3,0.2349425,0.08551
0.95,0.3,0.2261075,0.08446
0.95,0.3,0.2495425,0.0871475
0.95,0.3,0.26447,0.09049
0.95,0.3,0.2435625,0.0832425
0.95,0.35,0.2541575,0.0865525
0.95,0.35,0.2904175,0.090675
0.95,0.35,0.2329375,0.0819775
0.95,0.35,0.2398725,0.085255
0.95,0.35,0.2443675,0.0854575
0.95,0.35,0.236345,0.0844375
0.95,0.35,0.2458275,0.083245
0.95,0.35,0.289865,0.090375
0.95,0.35,0.2466075,0.092805
0.95,0.35,0.2447275,0.085355
0.95,0.4,0.2236175,0.0837225
0.95,0.4,0.2492875,0.0904625
0.95,0.4,0.2391675,0.08344
0.95,0.4,0.2765325,0.08497
0.95,0.4,0.2837675,0.09442
0.95,0.4,0.2438025,0.092115
0.95,0.4,0.237055,0.089895
0.95,0.4,0.27399,0.08786
0.95,0.4,0.2461325,0.0886
0.95,0.4,0.25615,0.08851
0.95,0.45,0.2367925,0.0894975
0.95,0.45,0.2392825,0.08738
0.95,0.45,0.2537425,0.088495
0.95,0.45,0.2435075,0.0905775
0.95,0.45,0.238345,0.087905
0.95,0.45,0.2438425,0.087825
0.95,0.45,0.2679575,0.09334
0.95,0.45,0.25352,0.0898775
0.95,0.45,0.2972925,0.0829775
0.95,0.45,0.250455,0.08963
0.95,0.5,0.24032,0.0889325
0.95,0.5,0.251885,0.092295
0.95,0.5,0.245265,0.0846675
0.95,0.5,0.2277275,0.0832075
0.95,0.5,0.2458175,0.091955
0.95,0.5,0.289195,0.0712375
0.95,0.5,0.2590275,0.084685
0.95,0.5,0.2465425,0.0850075
0.95,0.5,0.23811,0.08232
0.95,0.5,0.24925,0.085955
0.95,0.55,0.23361,0.0880675
0.95,0.55,0.2444675,0.0907025
0.95,0.55,0.26495,0.0847675
0.95,0.55,0.2465525,0.0885575
0.95,0.55,0.2542525,0.087875
0.95,0.55,0.234785,0.0883875
0.95,0.55,0.271025,0.087045
0.95,0.55,0.2284575,0.086275
0.95,0.55,0.25903,0.086665
0.95,0.55,0.22002,0.0877625
0.95,0.6,0.2469775,0.0853625
0.95,0.6,0.2537525,0.0901525
0.95,0.6,0.264315,0.0939875
0.95,0.6,0.227845,0.0889775
0.95,0.6,0.25474,0.08421
0.95,0.6,0.2414025,0.087835
0.95,0.6,0.24777,0.085925
0.95,0.6,0.234725,0.0753
0.95,0.6,0.29327,0.070475
0.95,0.6,0.2305525,0.08732
0.95,0.65,0.2260675,0.0835
0.95,0.65,0.232685,0.0852275
0.95,0.65,0.2554925,0.080635
0.95,0.65,0.22648,0.0832825
0.95,0.65,0.2452875,0.091185
0.95,0.65,0.2290725,0.085865
0.95,0.65,0.263375,0.09024
0.95,0.65,0.256895,0.0858975
0.95,0.65,0.2234225,0.08112
0.95,0.65,0.2518075,0.0871275
0.95,0.7,0.23296,0.08211
0.95,0.7,0.2299375,0.091515
0.95,0.7,0.28688,0.06564
0.95,0.7,0.2213825,0.08468
0.95,0.7,0.3071975,0.0853825
0.95,0.7,0.251425,0.083505
0.95,0.7,0.2320875,0.0858925
0.95,0.7,0.2538,0.091095
0.95,0.7,0.2538675,0.089815
0.95,0.7,0.29641,0.072935
0.95,0.75,0.3824975,0.072795
0.95,0.75,0.2378575,0.0854225
0.95,0.75,0.2097625,0.0771025
0.95,0.75,0.239955,0.085435
0.95,0.75,0.22714,0.081145
0.95,0.75,0.22557,0.0794825
0.95,0.75,0.2262925,0.08303
0.95,0.75,0.280545,0.0847875
0.95,0.75,0.257475,0.0924725
0.95,0.75,0.242335,0.0824275
0.95,0.8,0.251445,0.08916
0.95,0.8,0.23123,0.0835175
0.95,0.8,0.2481775,0.0905225
0.95,0.8,0.2519775,0.0915725
0.95,0.8,0.228015,0.0842825
0.95,0.8,0.2423125,0.0840375
0.95,0.8,0.2930975,0.0766975
0.95,0.8,0.2310925,0.0835675
0.95,0.8,0.2455875,0.0834425
0.95,0.8,0.235075,0.086725
0.95,0.85,0.2495925,0.086145
0.95,0.85,0.2197975,0.08085
0.95,0.85,0.2363475,0.0829
0.95,0.85,0.2300675,0.081845
0.95,0.85,0.2349425,0.0851025
0.95,0.85,0.27473,0.084425
0.95,0.85,0.2377175,0.0847525
0.95,0.85,0.25624,0.0910425
0.95,0.85,0.245955,0.0921025
0.95,0.85,0.2460325,0.08727
0.95,0.9,0.2512025,0.0908825
0.95,0.9,0.259755,0.0922375
0.95,0.9,0.25931,0.082145
0.95,0.9,0.2678875,0.07138
0.95,0.9,0.243375,0.0917525
0.95,0.9,0.228085,0.07682
0.95,0.9,0.23225,0.0822825
0.95,0.9,0.243155,0.0833025
0.95,0.9,0.25575,0.08952
0.95,0.9,0.25796,0.088645
0.95,0.95,0.29208,0.0918425
0.95,0.95,0.2328375,0.088545
0.95,0.95,0.2280625,0.0876925
0.95,0.95,0.2256325,0.08498
0.95,0.95,0.2494275,0.08913
0.95,0.95,0.2395425,0.0865475
0.95,0.95,0.22101,0.082855
0.95,0.95,0.232545,0.08921
0.95,0.95,0.2576925,0.09044
0.95,0.95,0.2365925,0.0891825
